city,body_type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Delhi,Hatchback,70000,Volkswagen,Volkswagen Polo,2018,1941,GT TSI,715000,2018,Third Party insurance,Petrol,5,WB02,Second Owner,Automatic,17.21,1197,103.5bhp@5000rpm,Others,TSI Petrol Engine,175Nm@1500-4100rpm,4.0,DOHC,Direct Injection,74.5 x 76.4,Yes,No,3971,1682,1469,2469,1460,1456,1109,1580,7 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,280.0,10.5:1,10.61,177
Delhi,SUV,95000,Volvo,Volvo XC 90,2015,6209,D5 AT AWD,1075000,Jul 2015,Comprehensive,Diesel,7,CH01,Second Owner,Automatic,11.1,2400,200bhp@3900rpm,White,Twin Turbo Diesel Engine,420Nm@1900-2800rpm,5.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4807,2112,1784,2857,1634,1624,2200,1490,6 Speed,All Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",17,5.0,184.0,352.0,10.5:1,12.9,170
Delhi,SUV,13278,Nissan,Nissan Magnite,2022,8130,XV Premium BSVI,836999,Jun 2022,Comprehensive,Petrol,5,DL07,First Owner,Manual,18.75,999,71.02bhp@6250rpm,Black,B4D 1.0 NA PETROL,96Nm@3500rpm,3.0,SOHC,MPFi,71 x 84.1,No,No,3994,1758,1572,2500,1490,1495,939,1490,5 Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,336.0,10.5:1,17.7,170
Delhi,SUV,35000,Mahindra,Mahindra Thar,2022,8076,LX 4-Str Hard Top Diesel AT BSVI,1650000,Apr 2022,Third Party insurance,Diesel,4,CH01,Second Owner,Automatic,18.9,2184,130bhp@3750rpm,Black,mHawk 130 Engine,300Nm@1600-2800rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,3985,1855,1844,2450,1520,1520,1755,1490,6 Speed,4x4,Power,5.1,Disc,Drum,"Radial, Tubeless",18,3.0,184.0,352.0,10.5:1,12.9,170
Delhi,SUV,12255,Nissan,Nissan Magnite,2022,8133,Turbo XV BSVI,894000,Jun 2022,Third Party insurance,Petrol,5,HR72,First Owner,Manual,20.0,999,98.63bhp@5000rpm,White,HRA0 1.0 TURBO PETROL,160Nm@2800-3600rpm,3.0,SOHC,MPFi,72.2 x 81.3,Yes,No,3994,1758,1572,2500,1490,1495,1014,1490,5 Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,336.0,10.5:1,11.7,170
Delhi,SUV,68000,Mercedes-Benz,Mercedes-Benz GLS,2017,5392,400 4MATIC,6250000,Jul 2017,Comprehensive,Petrol,7,PY05,First Owner,Automatic,8.9,2996,333bhp@5250-6000rpm,Black,V-Type Engine,480Nm@1600-4000rpm,6.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,5130,2141,1850,3075,1655,1675,2455,3250,9 Speed,All Wheel Drive,Power,5.1,Ventilated Disc,Disc,"Tubeless,Radial",20,5.0,184.0,352.0,10.5:1,7.8,222
Delhi,SUV,67000,Tata,Tata Hexa,2019,5479,XT,950000,Aug 2019,Third Party insurance,Diesel,7,DL5C,First Owner,Manual,17.6,2179,153.86bhp@4000,White,2.2 LTR. VARICOR 400,400Nm@1750-2500rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4788,1900,1785,2850,1490,1495,1925,1490,6 Speed,All Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",17,5.0,184.0,128.0,10.5:1,12.9,170
Delhi,Hatchback,37000,Maruti,Maruti Baleno,2019,6786,Zeta Diesel,650000,Nov 2019,Comprehensive,Diesel,5,HR26,First Owner,Manual,27.39,1248,74bhp@4000rpm,Grey,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1745,1510,2520,1505,1515,1103,1430,5 Speed,Front Wheel Drive,Power,4.9,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,339.0,10.5:1,12.93,170
Delhi,Sedan,8000,Mercedes-Benz,Mercedes-Benz C-Class,2020,6727,Progressive C 200,4399000,Dec 2020,Comprehensive,Petrol,5,DL01,First Owner,Automatic,11.9,1950,201.15bhp@5800-6100rpm,Black,2L Petrol Engine,280Nm@3000-4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4686,2020,1442,2840,1588,1588,1655,1490,9 Speed,RWD,Power,5.61,Disc,Disc,"Tubeless, Radial",17,4.0,184.0,480.0,10.5:1,7.7,239
Delhi,SUV,54000,Maruti,Maruti SX4 S Cross,2017,4276,DDiS 200 Delta,595000,Sept 2017,Third Party insurance,Diesel,5,DL9C,First Owner,Manual,23.65,1248,88.5bhp@4000rpm,Silver,DDiS 200 Diesel Engine,200Nm@1750rpm,4.0,DOHC,MPFI,69.6 x 82 mm,Yes,No,4300,1785,1595,2600,1490,1495,1103,1670,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Solid Disc,"Tubeless,Radial",0,5.0,184.0,353.0,10.5:1,13.5,160
Delhi,Sedan,120000,Honda,Honda City,2014,1287,i DTEC VX,499000,2014,Third Party insurance,Diesel,5,HR26,First Owner,Manual,25.1,1498,98.6bhp@3600rpm,Others,i DTEC Diesel Engine ,200Nm@1750rpm,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,4440,1695,1495,2600,1480,1465,1165,1490,6 Speed ,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,16.0:1,10.0,190
Delhi,Sedan,70000,Maruti,Maruti Swift Dzire,2010,4224,VXi,150000,2010,Third Party insurance,Petrol,5,DL3C,Second Owner,Manual,17.5,1298,85.8bhp@6000rpm,Others,In-Line Engine,114Nm@4000rpm,4.0,SOHC,MPFI,74 x 75.5 mm,No,No,4160,1690,1530,2390,1470,1480,1025,1490,5 Speed,Two Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",14,4.0,184.0,352.0,9.0:1,12.9,170
Delhi,SUV,17000,Mercedes-Benz,Mercedes-Benz GLC,2022,6837,200,6300000,Dec 2022,Comprehensive,Petrol,5,HR26,First Owner,Automatic,12.74,1991,197bhp@5500-6100rpm,Silver,M 264 petrol engine,320nm@1650-4000rpm,4.0,DOHC,EFI,73.0 X 89.4 mm,No,No,4658,1890,1644,2873,1490,1495,1585,2360,9 speed Tronic,All Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",19,5.0,184.0,550.0,10.5:1,12.9,217
Delhi,SUV,45000,Mercedes-Benz,Mercedes-Benz GLS,2016,4654,350d 4MATIC,5200000,Oct 2016,Comprehensive,Diesel,7,HR90,First Owner,Automatic,11.0,2987,258bhp@3400rpm,Black,V-Type Engine,620Nm@1600-2400rpm,6.0,DOHC,CDI,73.0 X 89.4 mm,Yes,No,5130,2141,1850,3075,1655,1675,2455,3250,9 Speed,All Wheel Drive,Power,5.1,Ventilated Disc,Disc,"Tubeless,Radial",20,5.0,184.0,352.0,10.5:1,7.8,222
Delhi,Hatchback,19717,Maruti,Maruti Celerio,2018,10357,ZXI,459000,Dec 2018,Third Party insurance,Petrol,5,HR51,First Owner,Manual,25.24,998,65.71bhp@5500rpm,Silver,K10C,89Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3695,1655,1555,2435,1430,1440,810,1260,5-Speed,Front Wheel Drive,Electric,5.1,Ventilated Disc,Drum,"Tubeless, Radial",0,5.0,184.0,313.0,10.5:1,12.9,170
Delhi,Sedan,20000,BMW,BMW 3 Series Gran Limousine,2021,8274,330Li M Sport First Edition,5190000,Dec 2021,Comprehensive,Petrol,5,UP16,First Owner,Automatic,15.3,1998,254.79bhp@5000rpm,White,2.0L Turbo Petrol,400nm@1550-4400rpm,4.0,DOHC,MPFI,94.6X82.0,Twin,No,4819,1827,1441,2961,1490,1495,1680,1490,8-Speed Steptronic,RWD,Electric,5.1,Disc,Disc,"Tubeless,Runflat",18,4.0,184.0,352.0,10.5:1,6.2,250
Delhi,Hatchback,35495,Maruti,Maruti Alto K10,2017,10332,VXI,332000,Oct 2017,Third Party insurance,Petrol,5,HR26,First Owner,Manual,24.39,998,65.71bhp@5500rpm,White,K10C,89Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3530,1490,1520,2380,1490,1495,755,1490,5 Speed,Front Wheel Drive,Power,4.5,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,214.0,10.5:1,12.9,170
Delhi,SUV,25000,Mercedes-Benz,Mercedes-Benz GLA Class,2016,4645,200,2190000,Jul 2016,Comprehensive,Petrol,5,HR26,Second Owner,Automatic,13.7,1991,183bhp@5500rpm,White,Petrol Engine,300Nm@1200-1400rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4417,1804,1494,2699,1569,1560,1525,1940,7 Speed 7G-DCT,All Wheel Drive,Power,5.92,Disc,Disc,"Tubeless,Radial",18,5.0,184.0,421.0,10.5:1,7.6,225
Delhi,SUV,27401,Jeep,Jeep Compass,2018,6601,1.4 Limited Plus BSIV,1550000,Jan 2018,Third Party insurance,Petrol,5,HR12,First Owner,Automatic,16.0,1368,160.77bhp@3750rpm,Red,1.4-Litre 4-Cyl Multiair Engine,250Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4395,1818,1640,2636,1490,1495,1103,1490,7 Speed,4x2,Power,5.1,Disc,Discs,"Radial, Tubless",18,5.0,184.0,408.0,10.5:1,9.99,186
Delhi,Hatchback,15981,Maruti,Maruti S-Presso,2019,7172,VXI 2019-2022,426999,Dec 2019,Comprehensive,Petrol,5,DL2C,First Owner,Manual,21.7,998,65.71bhp@5500rpm,Silver,K10C,89Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3565,1520,1567,2380,1316,1318,1103,1170,5 Speed,Front Wheel Drive,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",0,5.0,184.0,352.0,10.5:1,12.9,170
Delhi,SUV,7500,MG,MG Hector,2022,8343,Sharp CVT,1900000,Mar 2022,Comprehensive,Petrol,5,UP78,First Owner,Automatic,18.9,1451,141bhp@5000rpm,Grey,1.5 L Turbocharged Intercooled,250Nm@1600-3600rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4655,1835,1760,2750,1490,1495,1820,1490,8-Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",18,5.0,184.0,587.0,10.5:1,12.9,170
Delhi,Sedan,6300,Audi,Audi A4,2022,10550,Technology,4200000,Aug 2022,Comprehensive,Petrol,5,UP32,First Owner,Automatic,18.9,1998,187.74bhp@4200-6000rpm,Grey,2.0 L TFSI petrol engine,320Nm@1450–4200rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4762,1847,1433,2819,1572,1555,1555,2145,7-speed Stronic,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",17,4.0,184.0,460.0,10.5:1,12.9,241
Delhi,Hatchback,73052,Hyundai,Hyundai i10,2011,1570,Sportz,183000,May 2011,Third Party insurance,Petrol,5,DL10,First Owner,Manual,20.36,1197,78.9bhp@6000rpm,Silver,DOHC Kappa2 Engine,111.8Nm@4000rpm,4.0,DOHC,MPFI,71 x 75.6 mm,No,No,3585,1595,1550,2380,1400,1385,960,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",13,4.0,184.0,352.0,10.5:1,12.9,170
Delhi,Sedan,61000,Honda,Honda City,2014,1276,i VTEC CVT SV,571000,Sept 2014,Comprehensive,Petrol,5,DL4C,First Owner,Automatic,18.0,1497,117.3bhp@6600rpm,Grey,i VTEC Engine,145Nm@4600rpm,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1480,1465,1065,1490,5 Speed CVT,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radial",0,4.0,184.0,510.0,10.3:1,10.0,195
Delhi,SUV,15036,Tata,Tata Punch,2021,8928,Creative IRA BSVI,806000,Jun 2021,Third Party insurance,Petrol,5,DL11,First Owner,Manual,20.09,1199,86.63bhp@6000rpm,Black,1.2 l Revotron Engine,115Nm@3250+/-100rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3827,1742,1615,2445,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,366.0,10.5:1,12.9,170
Delhi,Sedan,94000,BMW,BMW 5 Series,2015,8483,520d Luxury Line,1700000,Nov 2015,Comprehensive,Diesel,5,DL1C,First Owner,Automatic,20.37,1995,187.74bhp@4000rpm,Black,In-Line Engine,400nm@1750–2500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Turbo,No,4963,2126,1497,2975,1606,1631,1660,1490,8-Speed Automatic Transmission,Front Wheel Drive,Electric,5.1,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",18,4.0,184.0,352.0,10.5:1,7.3,170
Delhi,Sedan,39000,Hyundai,Hyundai Xcent,2018,5783,1.2 VTVT E Plus,525000,Jul 2018,Third Party insurance,Petrol,5,DL8C,First Owner,Manual,20.14,1197,81.86bhp@6000rpm,White,Kappa VTVT Petrol Engine,113.75nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1100,1490,5 Speed,Front Wheel Drive,Power,4.7,Disc,Drum,Tubeless,0,4.0,184.0,407.0,10.5:1,14.2,172
Delhi,SUV,90000,Mahindra,Mahindra KUV 100,2016,3563,mFALCON G80 K2,250000,2016,Third Party insurance,Petrol,6,HR52,Third Owner,Manual,18.15,1198,82bhp@5500rpm,Others,mFALCON G80 Engine,115Nm@3500-3600rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3675,1705,1635,2385,1490,1490,1115,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,243.0,10.5:1,14.5,160
Delhi,Hatchback,90000,Skoda,Skoda Fabia,2011,3036,1.2 MPI Ambition,120000,2011,Third Party insurance,Petrol,5,DL7C,First Owner,Manual,16.25,1198,73.9bhp@5400rpm,Others,In-Line Engine,110Nm@3750rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4000,1642,1522,2465,1380,1384,1070,1550,5 Speed,Two Wheel Drive,Power,4.9,Ventilated Disc,Drum,"Tubeless,Radial",14,5.0,184.0,352.0,9.5:1,14.8,170
Delhi,SUV,44000,Mercedes-Benz,Mercedes-Benz GLS,2017,4654,350d 4MATIC,5550000,Jul 2017,Third Party insurance,Diesel,7,HP17,Second Owner,Automatic,11.0,2987,258bhp@3400rpm,White,V-Type Engine,620Nm@1600-2400rpm,6.0,DOHC,CDI,73.0 X 89.4 mm,Yes,No,5130,2141,1850,3075,1655,1675,2455,3250,9 Speed,All Wheel Drive,Power,5.1,Ventilated Disc,Disc,"Tubeless,Radial",20,5.0,184.0,352.0,10.5:1,7.8,222
Delhi,Hatchback,120000,Maruti,Maruti Wagon R,2006,4335,LX,60000,2006,Third Party insurance,Petrol,5,GJ01,Second Owner,Manual,18.9,998,67.1bhp@6200rpm,Others,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3595,1475,1700,2400,1295,1290,870,1350,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",13,4.0,184.0,352.0,10.5:1,12.9,170
Delhi,Hatchback,30000,Renault,Renault KWID,2018,5093,RXL,265000,2018,Third Party insurance,Petrol,5,DL1C,First Owner,Manual,25.17,799,53.3bhp@5678rpm,Others,Petrol Engine,72Nm@4386rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3679,1579,1478,2422,1490,1495,690,1490,5 Speed,Front Wheel Drive,Power,4.9,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,300.0,10.5:1,16.0,135
Delhi,SUV,4900,Volvo,Volvo XC60,2021,9469,B5 Ultimate BSVI,6150000,Dec 2021,Comprehensive,Petrol,5,DL2C,First Owner,Automatic,11.2,1969,250bhp@4000rpm,Grey,Turbo Petrol Engine,350Nm@1500-3000rpm,5.0,DOHC,MPFI,81 x 93.15 mm,Yes,No,4708,1902,1653,2774,1632,1586,1945,1490,8Speed,All Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",19,5.0,184.0,352.0,10.5:1,8.3,180
Delhi,Hatchback,36000,Mini,Mini Cooper,2015,5189,One,1975000,Dec 2015,Comprehensive,Petrol,5,DL01,Second Owner,Automatic,19.23,1598,98bhp,Brown,Petrol Engine,153Nm@3000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4097,1789,1561,2595,1534,1559,1340,1735,6 Speed AT,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,350.0,10.5:1,13.9,168
Delhi,Hatchback,4975,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,519000,Mar 2022,Comprehensive,Petrol,5,HR51,First Owner,Manual,20.89,1197,81.80bhp@6000rpm,Silver,VVT,113Nm@4200rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3700,1690,1595,2435,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,4.7,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,260.0,10.5:1,12.9,170
Delhi,Hatchback,48000,Maruti,Maruti Alto 800,2014,3932,CNG LXI,249000,Jul 2014,Comprehensive,CNG,5,DL2C,Second Owner,Manual,30.46,796,47.3bhp@6000rpm,Silver,F8D Engine,69Nm@3500rpm,3.0,DOHC,CNG,73.0 X 89.4 mm,No,No,3395,1490,1475,2360,1295,1290,720,1185,5 Speed,Front Wheel Drive,Power,4.6,Solid Disc,Drum,Tubeless Tyres,0,5.0,184.0,177.0,10.5:1,19.0,140
Delhi,MUV,36758,Renault,Renault Triber,2021,7419,RXL BSVI,558000,Oct 2021,Third Party insurance,Petrol,7,DL5C,First Owner,Manual,20.0,999,71.01bhp@6250rpm,Orange,In-Line Engine,96Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3991,1739,1643,2520,1547,1545,947,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,84.0,10.5:1,12.9,170
Delhi,Sedan,3500,BMW,BMW 3 Series Gran Limousine,2022,8267,330 Li Luxury Line,5590000,Oct 2022,Comprehensive,Petrol,5,HR01,First Owner,Automatic,15.3,1998,254.79bhp@5000rpm,White,2.0L Turbo Petrol,400nm@1550-4400rpm,4.0,DOHC,MPFI,94.6X82.0,Twin,No,4819,1827,1441,2961,1490,1495,1680,1490,8-Speed Steptronic,RWD,Electric,5.1,Disc,Disc,"Tubeless,Runflat",17,4.0,184.0,352.0,10.5:1,6.2,250
Delhi,SUV,10000,Renault,Renault Kiger,2022,8354,RXT Turbo CVT,1025000,2022,Third Party insurance,Petrol,5,HR98,First Owner,Automatic,18.24,999,98.63bhp@5000rpm,Others,1.0L Turbo,152Nm@2200-4400rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,Yes,No,3991,1750,1605,2500,1536,1535,1014,1490,CVT,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,405.0,10.5:1,12.9,170
Delhi,SUV,61882,Nissan,Nissan Magnite,2021,8128,XV BSVI,698000,Jun 2021,Comprehensive,Petrol,5,HR30,First Owner,Manual,18.75,999,71.02bhp@6250rpm,White,B4D 1.0 NA PETROL,96Nm@3500rpm,3.0,SOHC,MPFi,71 x 84.1,No,No,3994,1758,1572,2500,1490,1495,939,1490,5 Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,336.0,10.5:1,17.7,170
Delhi,Hatchback,66000,Volkswagen,Volkswagen Polo,2011,1963,Highline Breeze,275000,Mar 2011,Comprehensive,Petrol,5,DL3C,First Owner,Manual,17.0,1198,"75 @ 5,400 (PS@rpm)",Silver,In-Line Engine,"110 @ 3,750 (Nm@rpm)",3.0,DOHC,MPFI ,73.0 X 89.4 mm,No,No,3995,1734,1530,2520,1490,1495,1055,1490,5 Speed,Two Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,352.0,10.5:1,14.2,162
Delhi,SUV,46000,Land Rover,Land Rover Discovery Sport,2018,6474,Petrol HSE 7S,3950000,Jul 2018,Comprehensive,Petrol,7,DL01,First Owner,Automatic,12.81,1997,237.36bhp@5000-6000rpm,Blue,2.0 Litre Petrol Engine,340Nm@1500-4500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,4600,2173,1690,2741,1621,1630,2064,1490,9 Speed,4WD,Power,5.8,Disc,Disc,Tubeless Tyres,18,5.0,184.0,194.0,10.5:1,10.3,180
Delhi,Hatchback,6088,Maruti,Maruti Ignis,2021,7584,Sigma BSVI,524000,Jul 2021,Comprehensive,Petrol,5,DL10,First Owner,Manual,20.89,1197,81.80bhp@6000rpm,Silver,VVT,113Nm@4200rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3700,1690,1595,2435,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Electric,4.7,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,260.0,10.5:1,12.9,170
Delhi,Hatchback,23000,Hyundai,Hyundai i20,2018,6444,Petrol CVT Magna Executive,675000,Aug 2018,Comprehensive,Petrol,5,DL12,First Owner,Automatic,17.4,1197,81.86bhp@6000rpm,Red,Kappa VTVT Petrol Engine,114.73nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1103,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,0,5.0,184.0,285.0,10.5:1,13.2,170
Delhi,Hatchback,41732,Maruti,Maruti Baleno,2018,3962,1.2 Delta,546000,Oct 2018,Zero Dep,Petrol,5,HR36,First Owner,Manual,21.4,1197,83.1bhp@6000rpm,Silver,VVT Petrol Engine,115Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1515,1525,870,1340,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,339.0,10.5:1,12.36,180
Delhi,Sedan,55000,BMW,BMW 5 Series,2018,5869,520d Sport Line,3685000,Jul 2018,Comprehensive,Diesel,5,HR26,Second Owner,Automatic,22.48,1995,187.74bhp@4000rpm,White,TwinPower Turbo Inline 4 Cylinder Engine,400Nm@1750-2500rpm,4.0,DOHC,CRDi,90.0 X 84.4 mm,Yes,No,4936,2126,1466,2975,1605,1630,1560,1490,8 Speed,RWD,Power,5.1,Ventilated Disc,Ventilated Disc,Runflat,18,4.0,184.0,520.0,10.5:1,7.5,235
Delhi,SUV,51000,Maruti,Maruti Vitara Brezza,2019,4297,VDi,775000,Apr 2019,Comprehensive,Diesel,5,DL3C,First Owner,Manual,24.3,1248,88.5bhp@4000rpm,White,DDiS 200 Diesel Engine,200Nm@1750rpm,4.0,DOHC,CRDi,69.6 X 82,Yes,No,3995,1790,1640,2500,1490,1495,1180,1680,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,328.0,10.5:1,12.36,172
Delhi,Hatchback,38000,Hyundai,Hyundai EON,2015,1502,Era Plus,245000,Jun 2015,Comprehensive,Petrol,5,DL7C,First Owner,Manual,21.1,814,55.2bhp@5500rpm,White,Petrol Engine,74.5Nm@4000rpm,3.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3495,1550,1500,2380,1386,1368,880,1490,5 Speed,Front Wheel Drive,Power,4.6,Disc,Drum,Tubeless,0,5.0,184.0,215.0,10.5:1,19.0,135
Delhi,SUV,60000,Mahindra,Mahindra XUV500,2016,8164,R W10 FWD,1000000,2016,Third Party insurance,Diesel,7,HP62,First Owner,Manual,16.0,2179,140bhp@3750rpm,Others,mHawk Diesel Engine,330Nm@1600-2800rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4585,1890,1785,2700,1490,1495,1655,2510,6 Speed,Front Wheel Drive,Power,5.6,Disc,Disc,Tubeless Tyres,17,5.0,184.0,720.0,10.5:1,10.0,185
Delhi,SUV,75000,Mercedes-Benz,Mercedes-Benz GLE,2016,4651,250d,3090000,Jul 2016,Comprehensive,Diesel,5,UK17,First Owner,Automatic,17.9,2143,201.15bhp@3800rpm,White,In Line Engine,500Nm@1600-1800rpm,4.0,DOHC,CRDi,83.0 x 92.0 mm,Yes,No,4819,2141,1796,2915,1648,1663,2150,2950,9 Speed,All Wheel Drive,Power,5.9,Ventilated Disc,Ventilated Disc,"Radial,Tubeless",19,5.0,184.0,690.0,16.2:1,8.6,212
Delhi,SUV,92000,Audi,Audi Q5,2014,112,30 TDI quattro Premium,1300000,Jul 2014,Comprehensive,Diesel,5,HR70,Third Owner,Automatic,14.16,1968,174.3bhp@4200rpm,White,TDI Quattro Engine ,380Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4629,2089,1655,2807,1617,1614,1830,2430,7 Speed,All Wheel Drive,Power,5.8,Ventilated Disc,Disc,"Tubeless,Radial",17,5.0,184.0,540.0,10.5:1,9.0,200
Delhi,Hatchback,90000,Honda,Honda Jazz,2009,1353,Select Edition Mode,95000,2009,Third Party insurance,Petrol,5,DL7C,Third Owner,Manual,16.0,1198,90(66) @ 6200,Others,SOHC i-VTEC,110 (11.2) @ 4800,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3900,1695,1535,2500,1490,1475,1055,1490,Five Speed Manual Transmission Gearbox,Two Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,352.0,10.5:1,11.2,165
Delhi,SUV,92000,Audi,Audi Q5,2013,112,30 TDI quattro Premium,1300000,Aug 2013,Comprehensive,Diesel,5,HR51,Second Owner,Automatic,14.16,1968,174.3bhp@4200rpm,Grey,TDI Quattro Engine ,380Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4629,2089,1655,2807,1617,1614,1830,2430,7 Speed,All Wheel Drive,Power,5.8,Ventilated Disc,Disc,"Tubeless,Radial",17,5.0,184.0,540.0,10.5:1,9.0,200
Delhi,Hatchback,49010,Hyundai,Hyundai i20,2019,5692,1.2 Magna Executive,595000,Aug 2019,Third Party insurance,Petrol,5,HR51,First Owner,Manual,18.6,1197,81.83bhp@6000rpm,White,Kappa VTVT Petrol Engine,114.7Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1066,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,0,5.0,184.0,295.0,10.5:1,13.2,170
